7.560,6,
8.965,15,
10.370,47,
11.775,54,
13.180,58,
14.585,132,
15.990,367,
17.395,444,
18.800,741,
20.205,895,
21.610,504,
23.015,80,
24.420,23,
25.825,14,
27.230,14,
28.635,7,
30.040,3,
31.445,0,
32.850,0,
34.255,1,
6.260,96,
13.034,30,
19.808,376,
26.582,133,
33.356,12,
40.130,6,
46.904,5,
53.678,4,
60.452,0,
67.226,2,
74.000,7,
80.774,13,
87.548,22,
94.322,77,
101.096,19,
107.870,26,
114.644,19,
121.418,5,
128.192,4,
134.966,1,
4.480,1,
4.780,0,
5.080,0,
5.380,0,
5.680,1,
5.980,0,
6.280,0,
6.580,0,
6.880,0,
7.180,0,
7.480,0,
7.780,0,
8.080,0,
8.380,0,
8.680,0,
8.980,0,
9.280,0,
9.580,0,
9.880,1,
10.180,1,
3.780,21,
5.953,8,
8.126,7,
10.299,14,
12.472,2,
14.645,3,
16.818,3,
18.991,4,
21.164,2,
23.337,0,
25.510,1,
27.683,0,
29.856,0,
32.029,0,
34.202,0,
36.375,0,
38.548,0,
40.721,0,
42.894,0,
45.067,1,
5.340,19079,
10.590,29,
15.840,41,
21.090,9,
26.340,21,
31.590,13,
36.840,14,
42.090,20,
47.340,16,
52.590,18,
57.840,24,
63.090,27,
68.340,18,
73.590,18,
78.840,20,
84.090,22,
89.340,33,
94.590,59,
99.840,0,
105.090,3,
